id_lead,data_primeiro_contato,origem,roteiro_interesse,modalidade,n_pessoas,mes_viagem_desejado,orcamento_aprox,status,data_fechamento,dias_ate_fechar,valor_venda
147510,2026-04-21,Google,Caminho Primitivo,Premium,2,Fevereiro,R$ 16.959,Negociando,,,
147511,2023-01-02,Indicação,Caminho Português,Premium,1,Junho,R$ 8.925,Perdido,,,
147512,2026-01-12,YouTube,Caminho do Norte,Premium,2,Março,R$ 15.581,Negociando,,,
147513,2021-02-08,Indicação,Caminho Primitivo,Premium,1,Abril,R$ 11.824,Fechado,2021-03-08,28,R$ 11.405
147514,2020-08-02,Google,Caminho Francês,Premium,2,Maio,R$ 23.046,Perdido,,,
147515,2025-03-05,Instagram,Via Francigena,Guiado,4,Dezembro,R$ 42.452,Sem resposta,,,
147516,2026-08-22,WhatsApp,Caminho Francês,Autoguiado,3,Abril,R$ 25.342,Perdido,,,
147517,2025-11-12,Google,Caminho Primitivo,Autoguiado,1,Outubro,R$ 9.942,Fechado,2025-12-08,26,R$ 10.143
147518,2022-04-16,Instagram,Caminho do Norte,Guiado,1,Janeiro,R$ 7.211,Perdido,,,
147519,2024-05-20,YouTube,Caminho Primitivo,Autoguiado,3,Fevereiro,R$ 22.409,Perdido,,,
147520,2021-02-17,TikTok,Caminho Primitivo,Autoguiado,5,Dezembro,R$ 45.383,Perdido,,,
147521,2026-08-16,Facebook,Caminho Português,Premium,3,Setembro,R$ 22.263,Negociando,,,
147522,2026-03-24,YouTube,Caminho do Norte,Guiado,2,Março,R$ 17.519,Fechado,2026-04-04,11,R$ 17.465
147523,2023-10-23,Instagram,Caminho Francês,Autoguiado,2,Dezembro,R$ 16.652,Negociando,,,
147524,2023-09-21,Google,Caminho Francês,Premium,1,Fevereiro,R$ 12.823,Negociando,,,
147525,2021-07-30,WhatsApp,Caminho Francês,Premium,2,Abril,R$ 20.476,Sem resposta,,,
147526,2025-10-29,Facebook,Caminho Francês,Autoguiado,1,Janeiro,R$ 7.684,Negociando,,,
147527,2024-02-16,Indicação,Caminho Francês,Guiado,1,Julho,R$ 11.597,Negociando,,,
147528,2026-07-01,Google,Caminho Português,Premium,4,Fevereiro,R$ 38.142,Fechado,2026-07-09,8,R$ 40.479
147529,2026-10-27,Indicação,Via Francigena,Guiado,1,Julho,R$ 11.526,Fechado,2026-11-02,6,R$ 10.851
147530,2024-03-16,Facebook,Caminho Primitivo,Premium,1,Janeiro,R$ 10.496,Negociando,,,
147531,2021-02-14,Google,Caminho do Norte,Autoguiado,2,Novembro,R$ 18.984,Negociando,,,
147532,2026-06-07,WhatsApp,Caminho Português,Premium,2,Maio,R$ 19.092,Negociando,,,
147533,2024-02-14,TikTok,Caminho Primitivo,Premium,1,Janeiro,R$ 7.798,Fechado,2024-02-26,12,R$ 8.589
147534,2026-10-17,Facebook,Caminho Francês,Autoguiado,2,Fevereiro,R$ 14.619,Negociando,,,
147535,2023-02-09,Facebook,Caminho Francês,Guiado,2,Janeiro,R$ 25.451,Fechado,2023-02-25,16,R$ 24.726
147536,2026-10-01,Facebook,Caminho Primitivo,Guiado,2,Maio,R$ 23.351,Fechado,2026-11-05,35,R$ 24.771
147537,2021-07-19,Indicação,Caminho Francês,Guiado,4,Abril,R$ 50.444,Fechado,2021-07-29,10,R$ 48.868
147538,2020-04-03,Facebook,Caminho Primitivo,Premium,2,Outubro,R$ 22.634,Perdido,,,
147539,2025-02-20,Facebook,Caminho do Norte,Guiado,2,Setembro,R$ 15.270,Sem resposta,,,
147540,2022-09-11,TikTok,Caminho Primitivo,Guiado,3,Julho,R$ 28.284,Perdido,,,
147541,2024-02-22,YouTube,Caminho Primitivo,Autoguiado,3,Fevereiro,R$ 20.782,Negociando,,,
147542,2024-07-29,YouTube,Caminho do Norte,Autoguiado,1,Fevereiro,R$ 6.886,Perdido,,,
147543,2023-09-21,YouTube,Caminho Português,Guiado,2,Março,R$ 15.302,Perdido,,,
147544,2025-12-31,Google,Caminho Francês,Premium,2,Janeiro,R$ 25.170,Negociando,,,
147545,2020-05-12,WhatsApp,Caminho Português,Premium,1,Janeiro,R$ 9.454,Sem resposta,,,
147546,2020-09-21,Instagram,Caminho Francês,Guiado,5,Abril,R$ 62.711,Negociando,,,
147547,2023-10-18,WhatsApp,Via Francigena,Premium,4,Dezembro,R$ 38.974,Perdido,,,
147548,2022-09-13,TikTok,Via Francigena,Autoguiado,3,Março,R$ 29.645,Negociando,,,
147549,2023-03-12,Facebook,Via Francigena,Autoguiado,1,Janeiro,R$ 9.992,Sem resposta,,,
147550,2026-05-20,Instagram,Caminho Primitivo,Guiado,4,Março,R$ 34.967,Negociando,,,
147551,2020-01-01,TikTok,Via Francigena,Guiado,3,Setembro,R$ 24.950,Perdido,,,
147552,2021-06-17,Instagram,Caminho Português,Premium,2,Maio,R$ 16.242,Negociando,,,
147553,2020-10-26,Indicação,Caminho Português,Autoguiado,2,Abril,R$ 13.700,Fechado,2020-11-18,23,R$ 12.723
147554,2025-05-19,WhatsApp,Via Francigena,Autoguiado,3,Novembro,R$ 24.293,Sem resposta,,,
147555,2022-04-15,TikTok,Caminho do Norte,Autoguiado,5,Abril,R$ 46.869,Fechado,2022-05-12,27,R$ 45.027
147556,2025-06-17,Google,Caminho Francês,Guiado,2,Dezembro,R$ 24.167,Sem resposta,,,
147557,2021-01-30,WhatsApp,Caminho Francês,Guiado,5,Janeiro,R$ 48.067,Fechado,2021-02-09,10,R$ 49.490
147558,2025-01-27,TikTok,Via Francigena,Guiado,1,Maio,R$ 8.610,Negociando,,,
147559,2020-08-31,Indicação,Caminho do Norte,Guiado,4,Abril,R$ 29.677,Negociando,,,
147560,2022-02-16,YouTube,Via Francigena,Autoguiado,3,Abril,R$ 29.943,Perdido,,,
147561,2022-04-21,Google,Caminho Francês,Autoguiado,2,Outubro,R$ 18.177,Negociando,,,
147562,2023-08-05,Indicação,Caminho do Norte,Autoguiado,3,Setembro,R$ 20.769,Fechado,2023-08-22,17,R$ 21.214
147563,2021-04-02,YouTube,Via Francigena,Autoguiado,3,Janeiro,R$ 26.117,Perdido,,,
147564,2020-07-01,WhatsApp,Caminho Francês,Guiado,2,Fevereiro,R$ 22.361,Fechado,2020-07-10,9,R$ 24.822
147565,2020-04-24,YouTube,Caminho Português,Guiado,2,Maio,R$ 19.130,Fechado,2020-05-29,35,R$ 19.896
147566,2022-04-11,WhatsApp,Caminho Primitivo,Autoguiado,2,Fevereiro,R$ 14.374,Sem resposta,,,
147567,2024-02-11,YouTube,Caminho Francês,Premium,4,Janeiro,R$ 42.689,Sem resposta,,,
147568,2022-08-03,Indicação,Caminho Primitivo,Autoguiado,3,Maio,R$ 25.134,Fechado,2022-08-20,17,R$ 25.446
147569,2024-07-10,Google,Caminho do Norte,Autoguiado,1,Junho,R$ 6.197,Perdido,,,
147570,2023-09-02,YouTube,Caminho Primitivo,Autoguiado,5,Novembro,R$ 46.718,Sem resposta,,,
147571,2021-07-30,Indicação,Caminho Português,Premium,1,Novembro,R$ 6.965,Sem resposta,,,
147572,2021-05-31,WhatsApp,Caminho do Norte,Premium,2,Abril,R$ 21.616,Negociando,,,
147573,2020-02-19,WhatsApp,Caminho Primitivo,Premium,1,Maio,R$ 7.478,Perdido,,,
147574,2026-06-01,YouTube,Caminho Português,Premium,1,Fevereiro,R$ 6.404,Negociando,,,
147575,2021-05-30,Google,Caminho Português,Autoguiado,1,Junho,R$ 7.336,Negociando,,,
147576,2022-03-18,YouTube,Via Francigena,Premium,2,Maio,R$ 19.736,Fechado,2022-04-12,25,R$ 18.995
147577,2024-02-27,Facebook,Caminho Português,Autoguiado,3,Julho,R$ 18.820,Negociando,,,
147578,2026-10-20,Google,Via Francigena,Guiado,3,Abril,R$ 32.677,Fechado,2026-11-01,12,R$ 32.589
147579,2020-10-16,Instagram,Caminho Primitivo,Autoguiado,5,Setembro,R$ 42.754,Negociando,,,
147580,2024-02-27,Google,Caminho Francês,Autoguiado,1,Setembro,R$ 10.387,Perdido,,,
147581,2024-12-06,TikTok,Via Francigena,Autoguiado,1,Julho,R$ 8.447,Sem resposta,,,
147582,2022-04-20,WhatsApp,Caminho Português,Autoguiado,5,Junho,R$ 30.058,Perdido,,,
147583,2020-08-10,Instagram,Caminho Francês,Premium,3,Janeiro,R$ 36.415,Negociando,,,
147584,2024-05-11,Facebook,Caminho do Norte,Guiado,3,Outubro,R$ 27.431,Negociando,,,
147585,2026-12-15,Indicação,Caminho Primitivo,Premium,3,Setembro,R$ 32.597,Sem resposta,,,
147586,2025-06-16,Indicação,Caminho Primitivo,Premium,5,Março,R$ 57.749,Perdido,,,
147587,2020-02-11,Indicação,Via Francigena,Autoguiado,5,Janeiro,R$ 41.827,Negociando,,,
147588,2022-08-26,Indicação,Caminho Francês,Premium,2,Julho,R$ 17.942,Negociando,,,
147589,2026-11-19,Facebook,Caminho do Norte,Guiado,2,Outubro,R$ 15.511,Perdido,,,
147590,2026-02-12,Facebook,Caminho Português,Autoguiado,1,Setembro,R$ 7.660,Fechado,2026-03-10,26,R$ 8.092
147591,2020-05-27,WhatsApp,Caminho do Norte,Autoguiado,2,Março,R$ 16.396,Negociando,,,
147592,2022-04-07,Google,Caminho Primitivo,Guiado,1,Abril,R$ 10.968,Negociando,,,
147593,2022-01-10,YouTube,Caminho Português,Guiado,1,Outubro,R$ 8.316,Fechado,2022-01-26,16,R$ 8.892
147594,2025-05-12,Indicação,Caminho Primitivo,Premium,5,Agosto,R$ 45.082,Perdido,,,
147595,2025-10-15,WhatsApp,Caminho Francês,Premium,4,Junho,R$ 42.958,Perdido,,,
147596,2021-01-20,Indicação,Caminho Português,Autoguiado,2,Junho,R$ 14.090,Fechado,2021-02-07,18,R$ 13.957
147597,2022-05-09,Google,Via Francigena,Premium,4,Outubro,R$ 34.477,Negociando,,,
147598,2024-11-22,Indicação,Caminho do Norte,Premium,1,Abril,R$ 8.231,Fechado,2024-11-29,7,R$ 8.714
147599,2023-11-30,Google,Via Francigena,Autoguiado,2,Janeiro,R$ 20.168,Fechado,2023-12-17,17,R$ 21.379
147600,2020-09-22,YouTube,Caminho do Norte,Guiado,3,Janeiro,R$ 31.533,Negociando,,,
147601,2025-07-24,Facebook,Via Francigena,Premium,5,Setembro,R$ 52.469,Perdido,,,
147602,2023-01-22,WhatsApp,Via Francigena,Autoguiado,1,Fevereiro,R$ 10.128,Perdido,,,
147603,2024-02-16,WhatsApp,Caminho Primitivo,Guiado,1,Março,R$ 10.640,Sem resposta,,,
147604,2020-09-24,YouTube,Caminho Primitivo,Autoguiado,4,Março,R$ 35.917,Negociando,,,
147605,2026-07-21,Facebook,Caminho Português,Premium,3,Novembro,R$ 19.287,Negociando,,,
147606,2024-06-09,Google,Caminho Primitivo,Autoguiado,3,Janeiro,R$ 20.341,Fechado,2024-06-29,20,R$ 20.523
147607,2025-03-09,Indicação,Caminho Francês,Guiado,2,Janeiro,R$ 22.189,Negociando,,,
147608,2023-08-14,Indicação,Caminho do Norte,Autoguiado,3,Fevereiro,R$ 19.964,Perdido,,,
147609,2021-01-28,Google,Caminho do Norte,Premium,2,Outubro,R$ 15.125,Negociando,,,
147610,2023-09-19,WhatsApp,Via Francigena,Premium,2,Março,R$ 16.957,Negociando,,,
147611,2026-12-30,YouTube,Caminho Português,Autoguiado,4,Outubro,R$ 28.829,Sem resposta,,,
147612,2021-08-02,Indicação,Caminho Francês,Guiado,3,Março,R$ 28.052,Perdido,,,
147613,2026-07-04,Google,Caminho Primitivo,Premium,2,Março,R$ 23.306,Perdido,,,
147614,2026-10-28,Indicação,Caminho do Norte,Guiado,1,Março,R$ 9.914,Negociando,,,
147615,2020-10-16,WhatsApp,Caminho do Norte,Guiado,1,Agosto,R$ 7.791,Fechado,2020-10-24,8,R$ 7.436
147616,2025-09-11,TikTok,Caminho Francês,Premium,3,Julho,R$ 35.122,Fechado,2025-10-08,27,R$ 33.281
147617,2022-11-07,YouTube,Via Francigena,Guiado,1,Março,R$ 10.742,Fechado,2022-11-28,21,R$ 9.993
147618,2022-06-19,YouTube,Caminho Francês,Autoguiado,1,Novembro,R$ 8.503,Negociando,,,
147619,2023-07-24,Instagram,Caminho Primitivo,Guiado,4,Fevereiro,R$ 46.001,Negociando,,,
147620,2023-01-05,Facebook,Caminho Primitivo,Autoguiado,1,Julho,R$ 9.442,Fechado,2023-01-23,18,R$ 10.059
147621,2023-05-07,Instagram,Via Francigena,Guiado,2,Junho,R$ 21.210,Sem resposta,,,
147622,2024-01-05,Facebook,Via Francigena,Premium,1,Abril,R$ 9.541,Perdido,,,
147623,2024-11-11,Google,Via Francigena,Autoguiado,4,Março,R$ 29.995,Negociando,,,
147624,2025-11-09,WhatsApp,Caminho Primitivo,Premium,2,Janeiro,R$ 19.988,Perdido,,,
147625,2025-06-20,Facebook,Via Francigena,Guiado,2,Fevereiro,R$ 18.772,Negociando,,,
147626,2024-03-27,Google,Caminho Francês,Premium,1,Março,R$ 9.723,Negociando,,,
147627,2026-02-07,TikTok,Caminho do Norte,Premium,2,Junho,R$ 21.388,Sem resposta,,,
147628,2020-03-23,Google,Caminho Português,Autoguiado,1,Julho,R$ 7.319,Fechado,2020-04-09,17,R$ 7.786
147629,2024-05-07,Instagram,Caminho do Norte,Premium,2,Novembro,R$ 15.597,Negociando,,,
147630,2020-09-11,Google,Caminho Francês,Autoguiado,4,Dezembro,R$ 39.326,Sem resposta,,,
147631,2021-01-31,TikTok,Caminho do Norte,Autoguiado,5,Julho,R$ 35.018,Negociando,,,
147632,2020-06-04,WhatsApp,Caminho Francês,Premium,1,Dezembro,R$ 10.300,Fechado,2020-07-07,33,R$ 9.648
147633,2023-05-14,Indicação,Caminho do Norte,Premium,3,Janeiro,R$ 30.227,Fechado,2023-05-22,8,R$ 30.398
147634,2024-04-15,Facebook,Caminho Primitivo,Autoguiado,2,Janeiro,R$ 13.319,Sem resposta,,,
147635,2024-09-11,WhatsApp,Caminho Português,Premium,1,Setembro,R$ 8.291,Negociando,,,
147636,2020-01-24,Indicação,Caminho do Norte,Premium,2,Abril,R$ 19.666,Sem resposta,,,
147637,2025-03-18,WhatsApp,Caminho Português,Premium,4,Abril,R$ 28.099,Sem resposta,,,
147638,2020-05-24,WhatsApp,Caminho Primitivo,Autoguiado,1,Agosto,R$ 6.886,Perdido,,,
147639,2022-03-11,Facebook,Caminho Francês,Guiado,5,Outubro,R$ 55.959,Perdido,,,
147640,2021-09-08,YouTube,Via Francigena,Guiado,2,Junho,R$ 23.669,Negociando,,,
147641,2023-06-21,Facebook,Caminho Primitivo,Autoguiado,2,Abril,R$ 13.682,Sem resposta,,,
147642,2020-11-12,WhatsApp,Caminho Primitivo,Guiado,1,Novembro,R$ 11.191,Negociando,,,
147643,2023-08-30,Facebook,Caminho Primitivo,Premium,1,Fevereiro,R$ 9.652,Sem resposta,,,
147644,2022-02-11,Indicação,Via Francigena,Premium,1,Agosto,R$ 8.245,Fechado,2022-02-24,13,R$ 8.850
147645,2020-08-19,TikTok,Caminho do Norte,Guiado,4,Agosto,R$ 32.494,Perdido,,,
147646,2024-02-17,Facebook,Caminho Primitivo,Autoguiado,2,Abril,R$ 17.348,Negociando,,,
147647,2023-02-25,TikTok,Caminho Francês,Autoguiado,4,Outubro,R$ 36.161,Negociando,,,
147648,2020-07-03,Instagram,Via Francigena,Premium,3,Agosto,R$ 32.064,Fechado,2020-07-08,5,R$ 31.658
147649,2024-12-05,Facebook,Caminho Francês,Autoguiado,2,Abril,R$ 16.815,Sem resposta,,,
147650,2024-03-02,Instagram,Caminho Primitivo,Premium,1,Junho,R$ 9.004,Negociando,,,
147651,2020-09-02,Facebook,Caminho Francês,Guiado,3,Agosto,R$ 25.360,Perdido,,,
147652,2024-04-21,WhatsApp,Caminho do Norte,Autoguiado,2,Julho,R$ 16.998,Negociando,,,
147653,2021-04-30,Indicação,Via Francigena,Guiado,2,Novembro,R$ 18.185,Sem resposta,,,
147654,2022-04-12,Instagram,Caminho Primitivo,Guiado,1,Novembro,R$ 11.678,Sem resposta,,,
147655,2024-12-04,Indicação,Caminho Primitivo,Guiado,4,Fevereiro,R$ 35.118,Sem resposta,,,
147656,2023-12-11,TikTok,Caminho Francês,Premium,1,Dezembro,R$ 12.523,Fechado,2024-01-15,35,R$ 13.489
147657,2023-03-01,Facebook,Caminho do Norte,Autoguiado,5,Setembro,R$ 40.564,Fechado,2023-04-04,34,R$ 41.779
147658,2026-11-03,Indicação,Via Francigena,Guiado,4,Agosto,R$ 42.433,Negociando,,,
147659,2022-02-16,Indicação,Caminho Primitivo,Guiado,1,Dezembro,R$ 10.848,Negociando,,,
147660,2022-07-20,YouTube,Via Francigena,Guiado,1,Abril,R$ 10.434,Perdido,,,
147661,2026-03-27,TikTok,Caminho Primitivo,Autoguiado,2,Março,R$ 13.057,Negociando,,,
147662,2022-04-11,Google,Caminho do Norte,Premium,2,Abril,R$ 19.420,Negociando,,,
147663,2022-05-27,Facebook,Caminho Primitivo,Guiado,2,Agosto,R$ 15.750,Negociando,,,
147664,2021-01-16,Google,Caminho Português,Autoguiado,2,Maio,R$ 12.977,Fechado,2021-02-14,29,R$ 12.099
147665,2025-09-05,Google,Caminho Português,Autoguiado,3,Novembro,R$ 19.274,Fechado,2025-09-15,10,R$ 19.262
147666,2021-03-04,YouTube,Caminho Português,Guiado,2,Janeiro,R$ 12.363,Fechado,2021-03-06,2,R$ 11.443
147667,2020-11-10,Google,Via Francigena,Autoguiado,4,Fevereiro,R$ 30.571,Sem resposta,,,
147668,2024-10-13,Indicação,Caminho Primitivo,Autoguiado,3,Agosto,R$ 27.628,Negociando,,,
147669,2025-12-21,WhatsApp,Via Francigena,Guiado,1,Setembro,R$ 11.073,Fechado,2026-01-04,14,R$ 11.585
147670,2026-01-07,Facebook,Caminho Português,Autoguiado,5,Agosto,R$ 32.247,Fechado,2026-01-24,17,R$ 31.036
147671,2023-12-13,Google,Caminho Primitivo,Guiado,4,Abril,R$ 42.922,Negociando,,,
147672,2024-10-20,Google,Caminho do Norte,Premium,1,Março,R$ 11.060,Sem resposta,,,
147673,2021-09-05,WhatsApp,Caminho do Norte,Premium,3,Junho,R$ 23.419,Fechado,2021-10-05,30,R$ 22.207
147674,2026-12-02,Google,Via Francigena,Premium,3,Junho,R$ 28.010,Perdido,,,
147675,2021-08-27,Instagram,Caminho Português,Premium,4,Maio,R$ 24.521,Negociando,,,
147676,2024-10-12,Facebook,Caminho Francês,Autoguiado,2,Novembro,R$ 17.523,Negociando,,,
147677,2024-03-27,Instagram,Caminho Primitivo,Premium,3,Novembro,R$ 22.894,Sem resposta,,,
147678,2020-12-06,Indicação,Caminho Primitivo,Autoguiado,1,Outubro,R$ 7.556,Sem resposta,,,
147679,2023-12-05,Facebook,Caminho Português,Guiado,2,Junho,R$ 16.617,Negociando,,,
147680,2024-08-12,TikTok,Caminho Primitivo,Guiado,1,Julho,R$ 9.207,Fechado,2024-09-11,30,R$ 10.046
147681,2023-09-18,Google,Caminho Português,Premium,2,Fevereiro,R$ 15.960,Perdido,,,
147682,2023-07-23,Instagram,Caminho do Norte,Premium,3,Fevereiro,R$ 31.494,Sem resposta,,,
147683,2020-05-08,Instagram,Caminho Português,Premium,5,Maio,R$ 42.012,Negociando,,,
147684,2020-11-14,Instagram,Via Francigena,Autoguiado,3,Março,R$ 23.406,Fechado,2020-11-21,7,R$ 22.663
147685,2021-03-18,Instagram,Caminho Português,Autoguiado,3,Novembro,R$ 18.106,Sem resposta,,,
147686,2022-07-22,YouTube,Caminho do Norte,Premium,1,Fevereiro,R$ 10.787,Fechado,2022-08-22,31,R$ 10.226
147687,2021-12-04,WhatsApp,Via Francigena,Guiado,1,Janeiro,R$ 8.605,Perdido,,,
147688,2022-10-24,Facebook,Caminho Português,Autoguiado,1,Junho,R$ 6.541,Sem resposta,,,
147689,2021-07-09,TikTok,Caminho do Norte,Autoguiado,4,Março,R$ 25.452,Perdido,,,
147690,2025-05-23,TikTok,Caminho do Norte,Autoguiado,2,Abril,R$ 16.650,Negociando,,,
147691,2025-06-18,Indicação,Caminho do Norte,Guiado,3,Novembro,R$ 26.597,Negociando,,,
147692,2022-01-05,Google,Caminho Primitivo,Guiado,2,Janeiro,R$ 18.889,Negociando,,,
147693,2024-05-04,WhatsApp,Caminho Francês,Premium,2,Maio,R$ 18.165,Sem resposta,,,
147694,2024-03-29,WhatsApp,Caminho do Norte,Autoguiado,1,Setembro,R$ 8.335,Negociando,,,
147695,2026-10-21,WhatsApp,Caminho do Norte,Premium,1,Março,R$ 7.177,Negociando,,,
147696,2022-05-22,Indicação,Caminho do Norte,Autoguiado,4,Agosto,R$ 37.028,Fechado,2022-06-15,24,R$ 34.847
147697,2020-08-12,WhatsApp,Via Francigena,Guiado,1,Abril,R$ 10.846,Sem resposta,,,
147698,2021-03-02,Indicação,Caminho Português,Guiado,3,Julho,R$ 20.440,Sem resposta,,,
147699,2026-09-07,WhatsApp,Via Francigena,Guiado,3,Outubro,R$ 23.772,Perdido,,,
147700,2024-08-15,Indicação,Via Francigena,Premium,1,Setembro,R$ 9.601,Perdido,,,
147701,2021-01-02,Indicação,Caminho Português,Autoguiado,1,Julho,R$ 5.397,Negociando,,,
147702,2020-05-16,Indicação,Via Francigena,Autoguiado,1,Março,R$ 9.010,Negociando,,,
147703,2021-07-31,WhatsApp,Caminho Francês,Autoguiado,1,Abril,R$ 7.284,Fechado,2021-08-30,30,R$ 6.770
147704,2021-01-03,WhatsApp,Via Francigena,Autoguiado,2,Agosto,R$ 16.288,Fechado,2021-01-06,3,R$ 17.365
147705,2025-11-29,Indicação,Via Francigena,Autoguiado,2,Agosto,R$ 14.401,Perdido,,,
147706,2020-05-04,YouTube,Caminho Primitivo,Autoguiado,2,Outubro,R$ 19.803,Negociando,,,
147707,2023-08-14,YouTube,Caminho do Norte,Premium,2,Fevereiro,R$ 14.641,Negociando,,,
147708,2023-10-03,Facebook,Via Francigena,Autoguiado,3,Março,R$ 21.699,Negociando,,,
147709,2022-07-31,Google,Caminho Francês,Guiado,1,Agosto,R$ 11.933,Fechado,2022-08-12,12,R$ 13.085
147710,2020-12-11,YouTube,Caminho do Norte,Premium,3,Julho,R$ 30.210,Fechado,2021-01-04,24,R$ 29.539
147711,2025-10-15,Indicação,Caminho Português,Autoguiado,1,Maio,R$ 5.980,Negociando,,,
147712,2020-01-19,Instagram,Caminho Francês,Autoguiado,4,Dezembro,R$ 35.440,Perdido,,,
147713,2024-07-19,Facebook,Caminho Português,Autoguiado,2,Março,R$ 13.206,Fechado,2024-07-24,5,R$ 12.170
147714,2024-06-18,Facebook,Caminho Primitivo,Guiado,2,Julho,R$ 21.396,Fechado,2024-07-14,26,R$ 23.648
147715,2020-11-18,TikTok,Caminho Português,Premium,3,Dezembro,R$ 20.129,Sem resposta,,,
147716,2023-06-23,YouTube,Via Francigena,Guiado,1,Março,R$ 10.416,Negociando,,,
147717,2021-05-27,WhatsApp,Via Francigena,Guiado,2,Maio,R$ 20.089,Negociando,,,
147718,2020-08-21,Google,Caminho Francês,Premium,2,Dezembro,R$ 25.893,Fechado,2020-08-30,9,R$ 27.475
147719,2020-08-26,WhatsApp,Via Francigena,Autoguiado,2,Julho,R$ 16.065,Sem resposta,,,
147720,2021-12-01,Indicação,Caminho Português,Guiado,3,Novembro,R$ 21.964,Fechado,2021-12-15,14,R$ 23.574
147721,2024-11-12,Google,Caminho Português,Guiado,1,Maio,R$ 6.753,Negociando,,,
147722,2022-01-20,Instagram,Caminho Primitivo,Guiado,4,Setembro,R$ 43.284,Negociando,,,
147723,2021-12-19,TikTok,Via Francigena,Guiado,3,Janeiro,R$ 33.234,Negociando,,,
147724,2022-09-09,YouTube,Caminho do Norte,Premium,2,Fevereiro,R$ 19.913,Perdido,,,
147725,2023-04-04,TikTok,Caminho Português,Premium,1,Agosto,R$ 6.937,Fechado,2023-04-11,7,R$ 7.761
147726,2025-05-20,Facebook,Caminho Francês,Autoguiado,4,Fevereiro,R$ 34.757,Negociando,,,
147727,2025-09-26,Indicação,Caminho Francês,Premium,3,Fevereiro,R$ 26.506,Negociando,,,
147728,2022-01-27,Facebook,Caminho Português,Guiado,1,Maio,R$ 6.144,Fechado,2022-01-31,4,R$ 6.045
147729,2020-06-30,WhatsApp,Via Francigena,Guiado,1,Janeiro,R$ 8.979,Sem resposta,,,
147730,2023-06-12,YouTube,Caminho Francês,Premium,2,Novembro,R$ 20.373,Sem resposta,,,
147731,2022-05-30,Instagram,Caminho Francês,Autoguiado,1,Junho,R$ 8.969,Negociando,,,
147732,2024-11-18,Google,Caminho Primitivo,Autoguiado,5,Novembro,R$ 37.625,Fechado,2024-12-12,24,R$ 40.932
147733,2026-01-20,Instagram,Caminho Francês,Guiado,3,Dezembro,R$ 32.948,Fechado,2026-01-31,11,R$ 35.567
147734,2025-09-10,Indicação,Caminho Português,Autoguiado,1,Setembro,R$ 6.951,Negociando,,,
147735,2024-12-14,Instagram,Caminho Português,Premium,3,Setembro,R$ 19.659,Negociando,,,
147736,2020-07-31,Instagram,Via Francigena,Guiado,2,Janeiro,R$ 16.459,Negociando,,,
147737,2021-09-07,WhatsApp,Caminho Português,Guiado,2,Junho,R$ 16.455,Perdido,,,
147738,2026-08-25,Google,Caminho do Norte,Premium,2,Julho,R$ 17.751,Fechado,2026-09-20,26,R$ 17.808
147739,2020-07-11,Google,Caminho do Norte,Premium,5,Abril,R$ 40.415,Perdido,,,
147740,2024-07-24,Indicação,Caminho Francês,Guiado,5,Janeiro,R$ 42.707,Negociando,,,
147741,2026-04-05,Google,Via Francigena,Autoguiado,3,Novembro,R$ 28.617,Negociando,,,
147742,2025-02-26,Instagram,Caminho do Norte,Premium,2,Março,R$ 18.278,Fechado,2025-03-13,15,R$ 20.212
147743,2022-01-30,YouTube,Caminho do Norte,Guiado,2,Setembro,R$ 16.974,Sem resposta,,,
147744,2024-09-30,Google,Caminho do Norte,Premium,5,Junho,R$ 56.141,Negociando,,,
147745,2020-07-27,WhatsApp,Caminho Primitivo,Guiado,5,Setembro,R$ 39.554,Sem resposta,,,
147746,2022-05-30,YouTube,Via Francigena,Autoguiado,3,Outubro,R$ 27.238,Perdido,,,
147747,2020-09-04,TikTok,Caminho do Norte,Premium,5,Abril,R$ 48.635,Perdido,,,
147748,2023-03-19,WhatsApp,Caminho Primitivo,Guiado,1,Junho,R$ 10.224,Negociando,,,
147749,2021-03-29,Google,Via Francigena,Guiado,2,Junho,R$ 21.457,Negociando,,,
147750,2023-09-24,Indicação,Via Francigena,Autoguiado,3,Abril,R$ 30.306,Fechado,2023-10-06,12,R$ 32.913
147751,2024-09-16,TikTok,Caminho Primitivo,Guiado,1,Dezembro,R$ 11.858,Negociando,,,
147752,2025-02-14,YouTube,Caminho Português,Autoguiado,2,Setembro,R$ 13.841,Perdido,,,
147753,2026-05-29,Instagram,Caminho do Norte,Autoguiado,2,Fevereiro,R$ 18.272,Fechado,2026-06-12,14,R$ 17.018
147754,2022-06-04,Facebook,Via Francigena,Premium,1,Fevereiro,R$ 11.520,Perdido,,,
147755,2024-06-20,Google,Caminho Português,Autoguiado,2,Dezembro,R$ 13.357,Sem resposta,,,
147756,2022-05-07,Facebook,Via Francigena,Guiado,1,Julho,R$ 11.776,Negociando,,,
