id_reserva,data_reserva,id_cliente,roteiro,modalidade,n_pessoas,mes_viagem,valor_total_R$,custo_operacional_R$,canal_origem,status
RES098487,2021-12-16,CLI009102,Caminho do Norte,Autoguiado,2,Dezembro,28872,16933,TikTok,Concluída
RES098488,2022-02-16,CLI027325,Via Francigena,Autoguiado,2,Fevereiro,22702,15233,Indicação,Concluída
RES098489,2022-06-08,CLI015836,Caminho Francês,Autoguiado,2,Junho,34148,21954,Facebook,Concluída
RES098490,2025-03-06,CLI017233,Caminho Francês,Guiado,3,Março,43503,31607,Google,Concluída
RES098491,2021-01-04,CLI009531,Via Francigena,Autoguiado,3,Janeiro,29251,22524,WhatsApp,Concluída
RES098492,2023-09-03,CLI009629,Caminho Francês,Guiado,2,Setembro,32584,24143,Indicação,Concluída
RES098493,2026-03-13,CLI027420,Caminho Português,Premium,5,Março,74727,55521,Facebook,Concluída
RES098494,2024-07-13,CLI014559,Caminho Francês,Autoguiado,2,Julho,27527,18738,YouTube,Concluída
RES098495,2025-02-14,CLI014925,Caminho Primitivo,Guiado,1,Fevereiro,14796,8834,YouTube,Reagendada
RES098496,2023-02-22,CLI029043,Caminho Português,Autoguiado,3,Fevereiro,26319,18097,Indicação,Concluída
RES098497,2022-08-12,CLI022941,Via Francigena,Guiado,2,Agosto,37267,28363,Instagram,Concluída
RES098498,2021-08-28,CLI011500,Via Francigena,Guiado,2,Agosto,31273,18558,TikTok,Concluída
RES098499,2024-07-26,CLI020696,Caminho Francês,Autoguiado,2,Julho,28852,18188,Facebook,Concluída
RES098500,2020-06-02,CLI021120,Caminho Português,Autoguiado,1,Junho,12720,8441,TikTok,Concluída
RES098501,2024-11-16,CLI018746,Via Francigena,Guiado,2,Novembro,24146,17247,Indicação,Concluída
RES098502,2021-02-06,CLI019659,Caminho Português,Autoguiado,2,Fevereiro,21212,13889,Google,Concluída
RES098503,2020-08-07,CLI023284,Caminho Francês,Premium,4,Agosto,90640,57516,TikTok,Concluída
RES098504,2025-06-25,CLI006782,Caminho Primitivo,Autoguiado,2,Junho,23996,15066,TikTok,Concluída
RES098505,2023-11-06,CLI008511,Caminho do Norte,Premium,2,Novembro,33492,25335,Facebook,Concluída
RES098506,2026-01-15,CLI009227,Caminho Primitivo,Premium,1,Janeiro,16721,12391,Google,Cancelada
RES098507,2020-11-16,CLI015020,Via Francigena,Premium,2,Novembro,33628,23456,WhatsApp,Concluída
RES098508,2021-01-26,CLI014704,Caminho Francês,Premium,1,Janeiro,19877,11666,YouTube,Concluída
RES098509,2022-07-31,CLI011329,Caminho do Norte,Premium,2,Julho,32343,22267,Google,Concluída
RES098510,2023-03-29,CLI012267,Caminho Francês,Autoguiado,2,Março,20296,12473,Indicação,Concluída
RES098511,2025-09-13,CLI011014,Caminho do Norte,Autoguiado,2,Setembro,22730,14452,Facebook,Concluída
RES098512,2020-06-19,CLI002968,Caminho do Norte,Premium,4,Junho,84702,65275,Facebook,Cancelada
RES098513,2024-04-12,CLI025593,Caminho Primitivo,Premium,1,Abril,14830,9010,Instagram,Concluída
RES098514,2023-12-05,CLI006159,Caminho Português,Guiado,2,Dezembro,31321,19231,WhatsApp,Cancelada
RES098515,2021-03-14,CLI028051,Caminho do Norte,Guiado,3,Março,38194,28901,WhatsApp,Concluída
RES098516,2026-01-26,CLI029039,Caminho Português,Autoguiado,1,Janeiro,8448,6001,Instagram,Concluída
RES098517,2026-05-04,CLI028031,Caminho Português,Premium,2,Maio,33529,19905,YouTube,Concluída
RES098518,2026-01-20,CLI029894,Caminho Português,Guiado,2,Janeiro,21539,14581,YouTube,Concluída
RES098519,2023-09-21,CLI009614,Via Francigena,Autoguiado,2,Setembro,23865,17121,Facebook,Concluída
RES098520,2025-08-08,CLI003468,Caminho Francês,Autoguiado,2,Agosto,28189,20982,YouTube,Concluída
RES098521,2025-10-22,CLI014152,Caminho Primitivo,Autoguiado,1,Outubro,9182,6152,YouTube,Concluída
RES098522,2021-12-16,CLI020057,Caminho Português,Premium,4,Dezembro,78030,46589,Facebook,Concluída
RES098523,2026-03-20,CLI028626,Caminho Francês,Autoguiado,5,Março,60193,44965,Facebook,Concluída
RES098524,2025-08-26,CLI019428,Caminho Francês,Premium,1,Agosto,17062,12268,WhatsApp,Concluída
RES098525,2026-01-10,CLI022170,Caminho Francês,Guiado,2,Janeiro,31185,18626,WhatsApp,Concluída
RES098526,2023-03-02,CLI004488,Caminho Primitivo,Premium,4,Março,50948,34066,Google,Cancelada
RES098527,2022-04-16,CLI028563,Via Francigena,Autoguiado,3,Abril,31706,22985,Facebook,Concluída
RES098528,2026-04-04,CLI007428,Via Francigena,Premium,3,Abril,44677,30465,Instagram,Reagendada
RES098529,2020-09-18,CLI003448,Caminho Francês,Autoguiado,3,Setembro,44932,26834,Indicação,Concluída
RES098530,2026-02-16,CLI023501,Caminho Português,Autoguiado,1,Fevereiro,7856,6051,Google,Reagendada
RES098531,2023-01-26,CLI014443,Via Francigena,Autoguiado,4,Janeiro,54278,37897,WhatsApp,Concluída
RES098532,2025-11-24,CLI007274,Caminho Português,Premium,5,Novembro,64728,44398,TikTok,Concluída
RES098533,2022-08-18,CLI024019,Caminho Primitivo,Premium,2,Agosto,32951,20644,YouTube,Cancelada
RES098534,2024-01-04,CLI018769,Caminho Primitivo,Autoguiado,2,Janeiro,18902,12134,Google,Concluída
RES098535,2025-03-03,CLI008773,Caminho Primitivo,Premium,2,Março,24067,18223,Google,Concluída
RES098536,2025-03-23,CLI023217,Caminho do Norte,Autoguiado,2,Março,16793,12927,Facebook,Concluída
RES098537,2020-03-10,CLI010682,Via Francigena,Guiado,1,Março,12756,7684,Google,Concluída
RES098538,2022-02-06,CLI024953,Caminho Francês,Guiado,2,Fevereiro,24447,14781,Google,Concluída
RES098539,2026-12-28,CLI010411,Caminho do Norte,Autoguiado,1,Dezembro,14140,10198,Facebook,Concluída
RES098540,2020-01-08,CLI002849,Caminho Português,Guiado,3,Janeiro,27856,19882,TikTok,Concluída
RES098541,2021-05-17,CLI028066,Caminho Primitivo,Premium,3,Maio,39952,24738,YouTube,Concluída
RES098542,2025-07-01,CLI027672,Caminho Português,Guiado,5,Julho,68153,45332,WhatsApp,Concluída
RES098543,2026-10-10,CLI020960,Caminho do Norte,Guiado,4,Outubro,51007,35689,Facebook,Concluída
RES098544,2025-02-03,CLI022860,Caminho Primitivo,Premium,2,Fevereiro,26177,20248,YouTube,Concluída
RES098545,2026-05-30,CLI005099,Via Francigena,Guiado,2,Maio,26118,15904,Instagram,Concluída
RES098546,2026-02-04,CLI028431,Caminho Português,Autoguiado,2,Fevereiro,21671,14189,Indicação,Concluída
RES098547,2021-01-01,CLI021631,Caminho Francês,Premium,2,Janeiro,40572,26039,Indicação,Concluída
RES098548,2023-04-22,CLI026545,Caminho Francês,Premium,1,Abril,18649,11171,YouTube,Concluída
RES098549,2022-05-29,CLI029406,Caminho Português,Guiado,1,Maio,13440,10264,Instagram,Concluída
RES098550,2024-10-20,CLI005049,Caminho do Norte,Guiado,2,Outubro,23627,17845,WhatsApp,Concluída
RES098551,2023-09-09,CLI002534,Caminho Português,Guiado,2,Setembro,25100,14565,Indicação,Concluída
RES098552,2022-06-20,CLI013956,Via Francigena,Autoguiado,4,Junho,61877,47636,Facebook,Concluída
RES098553,2020-12-14,CLI026691,Caminho Primitivo,Autoguiado,3,Dezembro,47927,28318,Google,Concluída
RES098554,2026-03-11,CLI011321,Via Francigena,Guiado,1,Março,10617,6711,Facebook,Concluída
RES098555,2020-11-05,CLI028188,Caminho Português,Autoguiado,2,Novembro,17881,12603,Instagram,Concluída
RES098556,2026-07-09,CLI024233,Caminho Português,Guiado,3,Julho,31756,18825,WhatsApp,Concluída
RES098557,2021-04-04,CLI022254,Caminho do Norte,Autoguiado,2,Abril,23249,16273,Google,Concluída
RES098558,2022-01-19,CLI004866,Caminho Português,Guiado,3,Janeiro,35870,21950,TikTok,Concluída
RES098559,2025-08-24,CLI007208,Caminho Português,Autoguiado,1,Agosto,9630,6969,Facebook,Concluída
RES098560,2020-09-01,CLI025878,Caminho Português,Autoguiado,2,Setembro,15417,10678,Google,Concluída
RES098561,2021-04-14,CLI027010,Caminho do Norte,Autoguiado,2,Abril,21172,15468,Facebook,Concluída
RES098562,2021-01-09,CLI017349,Caminho Português,Autoguiado,3,Janeiro,33475,20446,Google,Concluída
RES098563,2020-11-20,CLI018776,Caminho do Norte,Guiado,2,Novembro,23627,16103,Indicação,Cancelada
RES098564,2020-11-04,CLI017672,Caminho Português,Guiado,2,Novembro,19758,13515,Google,Concluída
RES098565,2026-02-18,CLI026035,Caminho Português,Autoguiado,2,Fevereiro,21212,12596,Instagram,Concluída
RES098566,2025-08-09,CLI026376,Caminho do Norte,Autoguiado,2,Agosto,30055,22539,TikTok,Concluída
RES098567,2020-01-02,CLI025773,Caminho Francês,Guiado,3,Janeiro,41530,30930,YouTube,Concluída
RES098568,2025-02-25,CLI029003,Caminho Primitivo,Autoguiado,5,Fevereiro,51436,31441,Facebook,Cancelada
RES098569,2025-09-12,CLI018758,Caminho Francês,Autoguiado,2,Setembro,25308,19047,Indicação,Concluída
RES098570,2024-10-04,CLI000426,Caminho Francês,Autoguiado,2,Outubro,29374,19313,Facebook,Concluída
RES098571,2021-11-26,CLI029190,Caminho do Norte,Autoguiado,4,Novembro,51691,33801,TikTok,Concluída
RES098572,2026-06-29,CLI013917,Caminho Português,Autoguiado,2,Junho,26564,19869,Google,Concluída
RES098573,2023-03-08,CLI014054,Caminho Francês,Guiado,1,Março,16453,11922,YouTube,Concluída
RES098574,2024-01-01,CLI026904,Caminho Português,Autoguiado,1,Janeiro,9433,6757,TikTok,Concluída
RES098575,2025-02-27,CLI025590,Via Francigena,Premium,1,Fevereiro,18854,11401,Facebook,Concluída
RES098576,2026-08-02,CLI014298,Caminho Francês,Guiado,2,Agosto,33956,26210,WhatsApp,Concluída
RES098577,2020-01-31,CLI008275,Caminho Português,Autoguiado,6,Janeiro,49209,29464,WhatsApp,Concluída
RES098578,2020-04-12,CLI004533,Caminho Português,Premium,1,Abril,14681,9350,Facebook,Concluída
RES098579,2022-09-03,CLI010972,Via Francigena,Guiado,1,Setembro,11416,7511,TikTok,Concluída
RES098580,2022-07-26,CLI006731,Caminho Primitivo,Autoguiado,3,Julho,44256,29979,TikTok,Concluída
RES098581,2025-10-03,CLI017427,Caminho Primitivo,Autoguiado,4,Outubro,42099,32603,Facebook,Concluída
RES098582,2020-06-06,CLI007738,Caminho Português,Autoguiado,2,Junho,18699,14418,Instagram,Concluída
RES098583,2026-05-09,CLI007066,Caminho do Norte,Premium,3,Maio,55725,37255,Facebook,Concluída
RES098584,2020-05-03,CLI020434,Caminho Português,Autoguiado,5,Maio,41008,24996,WhatsApp,Cancelada
RES098585,2024-04-18,CLI001230,Caminho do Norte,Autoguiado,2,Abril,20653,13492,Instagram,Concluída
RES098586,2022-07-07,CLI017532,Caminho Primitivo,Premium,2,Julho,31226,24286,WhatsApp,Concluída
RES098587,2023-05-12,CLI027143,Caminho do Norte,Guiado,4,Maio,56010,41027,Facebook,Concluída
RES098588,2022-03-24,CLI012335,Caminho Português,Guiado,2,Março,21135,13409,Instagram,Concluída
RES098589,2024-07-14,CLI019457,Caminho Português,Autoguiado,5,Julho,45344,34390,TikTok,Concluída
RES098590,2022-06-03,CLI008884,Caminho do Norte,Autoguiado,1,Junho,11180,6959,Instagram,Concluída
RES098591,2020-05-24,CLI027748,Via Francigena,Premium,1,Maio,17967,12274,Instagram,Concluída
RES098592,2021-10-11,CLI018938,Caminho Português,Premium,2,Outubro,23113,16283,Indicação,Cancelada
RES098593,2021-01-01,CLI002595,Caminho Primitivo,Guiado,1,Janeiro,15264,9114,Indicação,Concluída
RES098594,2024-09-30,CLI022753,Caminho Francês,Autoguiado,1,Setembro,12073,8721,TikTok,Cancelada
RES098595,2022-12-29,CLI018780,Caminho do Norte,Autoguiado,3,Dezembro,37981,23196,Indicação,Concluída
RES098596,2021-01-15,CLI004419,Caminho Primitivo,Autoguiado,4,Janeiro,36731,23239,WhatsApp,Concluída
RES098597,2023-12-07,CLI014476,Caminho Francês,Guiado,2,Dezembro,32360,21033,WhatsApp,Concluída
RES098598,2023-10-15,CLI013699,Caminho do Norte,Guiado,1,Outubro,15878,11535,TikTok,Concluída
RES098599,2023-01-02,CLI003224,Caminho Português,Premium,4,Janeiro,65670,42993,Indicação,Cancelada
RES098600,2020-06-06,CLI019095,Caminho Primitivo,Premium,2,Junho,40711,31547,YouTube,Concluída
RES098601,2025-11-29,CLI009582,Caminho Francês,Premium,2,Novembro,31570,18627,Google,Concluída
RES098602,2024-03-19,CLI021144,Via Francigena,Premium,2,Março,31274,18808,Indicação,Concluída
RES098603,2021-08-23,CLI019508,Caminho Português,Premium,2,Agosto,39015,26837,Google,Concluída
RES098604,2024-09-30,CLI004830,Caminho do Norte,Premium,2,Setembro,34955,26912,Indicação,Concluída
RES098605,2026-06-30,CLI009429,Caminho do Norte,Premium,2,Junho,34845,26365,Indicação,Concluída
RES098606,2025-01-13,CLI001331,Caminho Francês,Autoguiado,3,Janeiro,41448,24251,WhatsApp,Concluída
RES098607,2020-09-29,CLI006897,Caminho Português,Guiado,3,Setembro,40322,28612,Facebook,Concluída
RES098608,2026-04-05,CLI007640,Via Francigena,Guiado,2,Abril,24804,16051,Facebook,Concluída
RES098609,2024-01-30,CLI023815,Via Francigena,Autoguiado,4,Janeiro,41184,23920,Instagram,Concluída
RES098610,2025-05-07,CLI003318,Caminho Primitivo,Premium,2,Maio,31930,22991,Indicação,Concluída
RES098611,2026-10-30,CLI007491,Caminho Primitivo,Guiado,4,Outubro,48124,31347,Facebook,Concluída
RES098612,2021-08-02,CLI014414,Caminho do Norte,Autoguiado,1,Agosto,12660,9361,Indicação,Concluída
RES098613,2025-12-14,CLI011821,Caminho Primitivo,Guiado,2,Dezembro,38487,25264,Instagram,Concluída
RES098614,2022-01-12,CLI019969,Caminho Francês,Guiado,1,Janeiro,16292,11790,Instagram,Concluída
RES098615,2023-10-26,CLI004384,Caminho Primitivo,Premium,1,Outubro,18612,10817,TikTok,Reagendada
RES098616,2024-01-07,CLI016530,Via Francigena,Guiado,3,Janeiro,35234,23330,YouTube,Concluída
RES098617,2020-09-15,CLI028282,Caminho do Norte,Premium,2,Setembro,30566,19934,WhatsApp,Concluída
RES098618,2024-09-14,CLI028667,Via Francigena,Autoguiado,2,Setembro,26593,20732,Google,Concluída
RES098619,2021-01-18,CLI021090,Caminho do Norte,Guiado,2,Janeiro,24878,16364,YouTube,Concluída
RES098620,2022-07-06,CLI015770,Via Francigena,Autoguiado,4,Julho,46949,30402,YouTube,Concluída
RES098621,2024-07-23,CLI011773,Via Francigena,Guiado,2,Julho,26778,20259,TikTok,Concluída
RES098622,2025-12-14,CLI025705,Caminho Português,Autoguiado,2,Dezembro,25441,17935,Facebook,Concluída
RES098623,2026-01-03,CLI013317,Caminho Francês,Guiado,3,Janeiro,54123,39240,Indicação,Concluída
RES098624,2021-02-17,CLI000343,Caminho Primitivo,Premium,4,Fevereiro,50948,30574,Indicação,Concluída
RES098625,2020-05-03,CLI011575,Caminho Francês,Premium,5,Maio,91202,68508,Indicação,Concluída
RES098626,2026-06-03,CLI017212,Caminho Francês,Guiado,2,Junho,28373,19088,Facebook,Concluída
RES098627,2025-04-11,CLI024582,Caminho Português,Premium,2,Abril,27974,17863,Facebook,Concluída
RES098628,2024-02-28,CLI025593,Via Francigena,Premium,2,Fevereiro,31274,21210,YouTube,Concluída
RES098629,2020-02-07,CLI017596,Caminho Francês,Premium,1,Fevereiro,15060,10334,YouTube,Cancelada
RES098630,2022-04-24,CLI018218,Caminho do Norte,Autoguiado,2,Abril,17538,12649,Google,Concluída
RES098631,2020-10-16,CLI025110,Caminho Português,Guiado,3,Outubro,32308,24160,Instagram,Concluída
RES098632,2026-10-15,CLI026153,Caminho Francês,Premium,2,Outubro,35662,24638,TikTok,Cancelada
RES098633,2021-02-17,CLI029191,Caminho Francês,Guiado,2,Fevereiro,31604,24361,Google,Concluída
RES098634,2026-04-06,CLI024524,Caminho Francês,Guiado,3,Abril,55173,36970,YouTube,Concluída
RES098635,2020-04-16,CLI008318,Caminho do Norte,Guiado,3,Abril,47636,33201,Indicação,Concluída
RES098636,2022-07-21,CLI017484,Caminho Francês,Premium,3,Julho,53985,37068,YouTube,Concluída
RES098637,2022-01-05,CLI015765,Caminho Francês,Guiado,3,Janeiro,41530,31384,Facebook,Cancelada
RES098638,2020-03-09,CLI029919,Caminho Português,Guiado,2,Março,25551,17870,Indicação,Concluída
RES098639,2020-01-24,CLI019405,Caminho do Norte,Premium,3,Janeiro,42556,32016,Google,Cancelada
RES098640,2020-03-14,CLI007754,Via Francigena,Guiado,3,Março,42852,30527,Google,Concluída
RES098641,2023-01-14,CLI007314,Caminho Primitivo,Autoguiado,4,Janeiro,51761,39794,Indicação,Concluída
RES098642,2024-10-01,CLI000721,Caminho do Norte,Premium,2,Outubro,26908,20453,WhatsApp,Concluída
RES098643,2025-06-26,CLI007220,Caminho do Norte,Autoguiado,2,Junho,26504,18995,Google,Cancelada
RES098644,2026-05-18,CLI029050,Caminho Português,Premium,1,Maio,14681,9132,Indicação,Concluída
RES098645,2026-06-17,CLI000326,Caminho Português,Premium,5,Junho,65873,42013,Google,Cancelada
RES098646,2022-05-20,CLI020877,Caminho Português,Premium,2,Maio,33529,21913,WhatsApp,Concluída
RES098647,2024-12-20,CLI026901,Caminho do Norte,Autoguiado,2,Dezembro,22953,14833,WhatsApp,Concluída
RES098648,2026-03-21,CLI016828,Caminho Francês,Premium,2,Março,39254,26253,Instagram,Reagendada
RES098649,2025-07-20,CLI009015,Caminho Primitivo,Guiado,1,Julho,16663,11359,TikTok,Concluída
RES098650,2025-07-31,CLI003381,Caminho do Norte,Guiado,6,Julho,97916,57326,Instagram,Concluída
RES098651,2021-09-10,CLI029605,Caminho Primitivo,Guiado,4,Setembro,64935,45925,Facebook,Concluída
RES098652,2021-12-09,CLI009293,Caminho do Norte,Autoguiado,1,Dezembro,15027,10590,TikTok,Concluída
RES098653,2020-06-15,CLI003117,Caminho Primitivo,Guiado,6,Junho,113251,86917,Google,Concluída
RES098654,2025-04-17,CLI003219,Caminho do Norte,Premium,2,Abril,34224,20067,Google,Concluída
RES098655,2026-10-29,CLI029168,Caminho Francês,Autoguiado,1,Outubro,13525,8886,Indicação,Concluída
RES098656,2024-05-12,CLI002536,Caminho do Norte,Premium,1,Maio,17843,10786,WhatsApp,Concluída
RES098657,2024-07-27,CLI027087,Caminho Português,Autoguiado,3,Julho,26364,18231,Instagram,Cancelada
RES098658,2025-10-31,CLI018399,Via Francigena,Autoguiado,2,Outubro,19500,14199,Indicação,Concluída
RES098659,2021-08-25,CLI012470,Caminho do Norte,Guiado,4,Agosto,61000,46416,Instagram,Concluída
RES098660,2022-03-14,CLI008498,Caminho Português,Autoguiado,1,Março,7398,4923,Indicação,Concluída
RES098661,2024-11-06,CLI012124,Caminho do Norte,Autoguiado,3,Novembro,29422,18107,YouTube,Concluída
RES098662,2026-07-27,CLI009431,Via Francigena,Guiado,2,Julho,36517,27577,YouTube,Concluída
RES098663,2020-04-10,CLI023321,Caminho Português,Premium,2,Abril,30057,19816,Indicação,Concluída
RES098664,2020-07-11,CLI027992,Caminho do Norte,Premium,3,Julho,56020,37992,Facebook,Concluída
RES098665,2020-01-22,CLI025672,Via Francigena,Guiado,2,Janeiro,32690,25280,Indicação,Concluída
RES098666,2022-02-03,CLI024980,Caminho Primitivo,Autoguiado,3,Fevereiro,32359,24285,Google,Concluída
RES098667,2023-02-02,CLI028506,Caminho Português,Autoguiado,1,Fevereiro,8773,6247,WhatsApp,Concluída
RES098668,2025-05-31,CLI003926,Via Francigena,Premium,3,Maio,45830,30991,Instagram,Concluída
RES098669,2020-10-02,CLI004588,Caminho Português,Autoguiado,2,Outubro,16403,10270,Indicação,Reagendada
RES098670,2021-01-04,CLI028777,Caminho Primitivo,Guiado,3,Janeiro,41912,31743,TikTok,Concluída
RES098671,2026-08-03,CLI020518,Caminho Primitivo,Guiado,2,Agosto,38487,24336,TikTok,Concluída
RES098672,2025-02-02,CLI006403,Caminho Primitivo,Autoguiado,1,Fevereiro,9538,7008,Instagram,Cancelada
RES098673,2024-01-04,CLI024227,Caminho Francês,Guiado,4,Janeiro,55374,40356,TikTok,Concluída
RES098674,2023-09-22,CLI027444,Via Francigena,Premium,5,Setembro,93682,68211,WhatsApp,Concluída
RES098675,2024-12-27,CLI018919,Caminho Português,Guiado,5,Dezembro,64770,49612,TikTok,Concluída
RES098676,2026-08-13,CLI018655,Caminho Português,Guiado,3,Agosto,44952,35031,Facebook,Concluída
RES098677,2026-11-09,CLI025329,Caminho do Norte,Autoguiado,2,Novembro,25326,18861,YouTube,Concluída
RES098678,2023-04-05,CLI011739,Via Francigena,Guiado,2,Abril,32033,20107,WhatsApp,Concluída
RES098679,2026-09-01,CLI013479,Caminho Português,Autoguiado,2,Setembro,16896,10506,TikTok,Concluída
RES098680,2022-01-20,CLI002900,Caminho do Norte,Premium,3,Janeiro,48043,30973,Facebook,Concluída
RES098681,2020-01-22,CLI008031,Caminho do Norte,Guiado,2,Janeiro,32383,24822,YouTube,Concluída
RES098682,2022-01-24,CLI029995,Caminho do Norte,Guiado,5,Janeiro,65322,38298,WhatsApp,Concluída
RES098683,2025-09-12,CLI006112,Caminho Francês,Guiado,3,Setembro,50975,37787,YouTube,Concluída
RES098684,2024-06-22,CLI026560,Caminho Português,Premium,2,Junho,25557,17818,TikTok,Concluída
RES098685,2025-05-29,CLI023009,Via Francigena,Premium,2,Maio,33628,21193,Instagram,Concluída
RES098686,2020-05-05,CLI008028,Caminho Primitivo,Guiado,3,Maio,39002,23288,Facebook,Concluída
RES098687,2020-08-11,CLI026589,Caminho Português,Premium,2,Agosto,37432,25159,Indicação,Reagendada
RES098688,2025-05-04,CLI020023,Caminho Francês,Premium,1,Maio,19877,13021,YouTube,Concluída
RES098689,2021-04-24,CLI005130,Caminho do Norte,Premium,5,Abril,76415,52405,YouTube,Reagendada
